1.7 50.0 [5, 10, 15, 20, 25, 30, 40, 50] [22.903954867163588, 30.489506174160873, 33.86606579108575, 36.45365759665333, 37.603304519956254, 38.46395968874676, 40.361913363395885, 40.79023534175503]
1.7 100.0 [5, 10, 15, 20, 25, 30, 40, 50] [36.60278595750132, 55.966122031079095, 60.9663484059452, 67.845539989355, 67.14882813918061, 71.28450393977816, 72.54470333558503, 76.62645719466356]
1.7 200.0 [5, 10, 15, 20, 25, 30, 40, 50] [65.55994705000316, 87.67357376376445, 94.42089078140977, 108.69483350816958, 112.30900999710042, 110.92564359937887, 122.72480679524624, 130.33587880917943]
2.0 50.0 [5, 10, 15, 20, 25, 30, 40, 50] [13.914294857467253, 22.848022212576172, 25.7594640867569, 30.623609438321857, 31.38691964010116, 33.68131911366425, 35.95793056623862, 36.51989401131445]
2.0 100.0 [5, 10, 15, 20, 25, 30, 40, 50] [23.612597339045447, 36.43295725494907, 46.395684340433654, 50.46872406858705, 55.03480586011477, 56.476103936411675, 61.88023794477913, 66.00490653203468]
2.0 200.0 [5, 10, 15, 20, 25, 30, 40, 50] [33.844157736770164, 52.763920588083685, 67.33305632139205, 78.40330156751969, 84.74605168934478, 90.79792262315387, 100.86104361290512, 111.47927553548418]
2.3 50.0 [5, 10, 15, 20, 25, 30, 40, 50] [7.590347030415452, 14.744043319199392, 19.154259822708248, 22.49975703229419, 24.609737012746038, 26.44127643638416, 29.834411226750227, 32.49314412968674]
2.3 100.0 [5, 10, 15, 20, 25, 30, 40, 50] [10.145224335636131, 21.836044682516757, 29.300444787930413, 35.0792539904984, 36.60909150935637, 40.80375332651147, 49.821066068194874, 52.243707451481065]
2.3 200.0 [5, 10, 15, 20, 25, 30, 40, 50] [14.752579839557995, 28.954689312452278, 42.00686951022072, 45.971883028633385, 53.608855643860835, 61.34997982379159, 73.02054826823598, 79.54561819064378]
